date,city,precipitation,month,year
2023-09-07,SEA,0.0,9,2023
2023-09-08,SEA,0.0,9,2023
2023-09-09,SEA,,9,2023
2023-09-10,SEA,0.0,9,2023
2023-09-11,SEA,,9,2023
2023-09-12,SEA,0.0,9,2023
2023-09-13,SEA,0.0,9,2023
2023-09-14,SEA,0.0,9,2023
2023-09-15,SEA,0.0,9,2023
2023-09-16,SEA,0.0,9,2023
2023-09-17,SEA,0.0,9,2023
2023-09-18,SEA,0.03,9,2023
2023-09-19,SEA,0.0,9,2023
2023-09-20,SEA,0.43,9,2023
2023-09-21,SEA,0.02,9,2023
2023-09-22,SEA,0.0,9,2023
2023-09-23,SEA,0.0,9,2023
2023-09-24,SEA,0.06,9,2023
2023-09-25,SEA,0.83,9,2023
2023-09-26,SEA,1.02,9,2023
2023-09-27,SEA,0.91,9,2023
2023-09-28,SEA,0.77,9,2023
2023-09-29,SEA,0.31,9,2023
2023-09-30,SEA,0.0,9,2023
2023-10-01,SEA,0.0,10,2023
2023-10-02,SEA,0.0,10,2023
2023-10-03,SEA,0.04,10,2023
2023-10-04,SEA,0.0,10,2023
2023-10-05,SEA,0.0,10,2023
2023-10-06,SEA,0.0,10,2023
2023-10-07,SEA,0.0,10,2023
2023-10-08,SEA,0.0,10,2023
2023-10-09,SEA,0.0,10,2023
2023-10-10,SEA,0.07,10,2023
2023-10-11,SEA,0.74,10,2023
2023-10-12,SEA,0.06,10,2023
2023-10-13,SEA,0.12,10,2023
2023-10-14,SEA,,10,2023
2023-10-15,SEA,0.04,10,2023
2023-10-16,SEA,,10,2023
2023-10-17,SEA,0.06,10,2023
2023-10-18,SEA,0.11,10,2023
2023-10-19,SEA,0.0,10,2023
2023-10-20,SEA,0.0,10,2023
2023-10-21,SEA,0.0,10,2023
2023-10-22,SEA,0.0,10,2023
2023-10-23,SEA,0.0,10,2023
2023-10-24,SEA,0.6,10,2023
2023-10-25,SEA,0.76,10,2023
2023-10-26,SEA,0.02,10,2023
2023-10-27,SEA,0.0,10,2023
2023-10-28,SEA,0.0,10,2023
2023-10-29,SEA,0.0,10,2023
2023-10-30,SEA,0.0,10,2023
2023-10-31,SEA,0.0,10,2023
2023-11-01,SEA,0.0,11,2023
2023-11-02,SEA,0.87,11,2023
2023-11-03,SEA,0.15,11,2023
2023-11-04,SEA,0.72,11,2023
2023-11-05,SEA,0.31,11,2023
2023-11-06,SEA,0.2,11,2023
2023-11-07,SEA,0.72,11,2023
2023-11-08,SEA,0.01,11,2023
2023-11-09,SEA,0.0,11,2023
2023-11-10,SEA,0.15,11,2023
2023-11-11,SEA,0.29,11,2023
2023-11-12,SEA,0.03,11,2023
2023-11-13,SEA,0.22,11,2023
2023-11-14,SEA,0.0,11,2023
2023-11-15,SEA,0.01,11,2023
2023-11-16,SEA,0.0,11,2023
2023-11-17,SEA,0.0,11,2023
2023-11-18,SEA,0.0,11,2023
2023-11-19,SEA,0.0,11,2023
2023-11-20,SEA,0.04,11,2023
2023-11-21,SEA,0.0,11,2023
2023-11-22,SEA,0.39,11,2023
2023-11-23,SEA,0.0,11,2023
2023-11-24,SEA,0.0,11,2023
2023-11-25,SEA,,11,2023
2023-11-26,SEA,0.0,11,2023
2023-11-27,SEA,0.0,11,2023
2023-11-28,SEA,,11,2023
2023-11-29,SEA,0.0,11,2023
2023-11-30,SEA,0.02,11,2023
2023-12-01,SEA,0.44,12,2023
2023-12-02,SEA,0.43,12,2023
2023-12-03,SEA,0.7,12,2023
2023-12-04,SEA,0.15,12,2023
2023-12-05,SEA,3.01,12,2023
2023-12-06,SEA,0.98,12,2023
2023-12-07,SEA,0.34,12,2023
2023-12-08,SEA,0.0,12,2023
2023-12-09,SEA,0.04,12,2023
2023-12-10,SEA,0.67,12,2023
2023-12-11,SEA,0.03,12,2023
2023-12-12,SEA,0.0,12,2023
2023-12-13,SEA,0.0,12,2023
2023-12-14,SEA,0.14,12,2023
2023-12-15,SEA,0.0,12,2023
2023-12-16,SEA,0.0,12,2023
2023-12-17,SEA,0.0,12,2023
2023-12-18,SEA,0.05,12,2023
2023-12-19,SEA,0.12,12,2023
2023-12-20,SEA,0.21,12,2023
2023-12-21,SEA,0.01,12,2023
2023-12-22,SEA,0.67,12,2023
2023-12-23,SEA,0.0,12,2023
2023-12-24,SEA,0.0,12,2023
2023-12-25,SEA,0.0,12,2023
2023-12-26,SEA,0.82,12,2023
2023-12-27,SEA,0.0,12,2023
2023-12-28,SEA,0.26,12,2023
2023-12-29,SEA,0.08,12,2023
2023-12-30,SEA,0.02,12,2023
2023-12-31,SEA,0.06,12,2023
